Title,Price,Specs,URL
 Laptop Dell Vostro 3520 F0V0VI3 - Nhập khẩu chính hãng ,9690000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4 SODIMM, Số khe ram: 2 khe nâng cấp tối đa 16 GB, Ổ cứng: 512GB PCIE, Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ sáng 250 nits', 'Độ phủ màu NTSC 45%', 'Thời gian phản hồi 35 ms', ' Màn hình chống chói'], Pin: 3-cell, 41 Wh lithium-polymer, Hệ điều hành: Free OS, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i3-1215U (15 W, 6 lõi / 8 luồng, 1.20 GHz to 4.40 GHz, 10 MB), Cổng giao tiếp: ['1x Đầu đọc thẻ SD', ' 1x USB 2.0', ' 1x Ethernet (RJ45)', ' 1x Headset (headphone and microphone combo)', ' 1x Khe cắm cáp bảo mật (hình nêm)', ' 1x Đầu nối nguồn', ' 1x HDMI 1.4', ' 2x USB 3.2 Gen 1']",https://cellphones.com.vn/laptop-dell-vostro-3520-f0v0vi3.html
 Laptop Dell Inspiron 15 3520-5124BLK GJ8W7 - Nhập khẩu chính hãng ,13990000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4, Số khe ram: 2 khe (tối đa 16GB), Ổ cứng: 512GB PCIE (1 Slot HDD Tối đa 1TB), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ phủ màu NTSC 45%', 'Màn hình chống chói'], Pin: 3-cell, 41 Wh lithium-polymer, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-1235U (10 lõi / 12 luồng, 1.30 GHz to 4.40 GHz, 12 MB), Cổng giao tiếp: ['1x Đầu nối nguồn', ' 1x HDMI 1.4', ' 2x USB 3.2 Gen 1', ' 1x Khe cắm thẻ SD', ' 1x USB 2.0', ' 1x Cổng tai nghe']",https://cellphones.com.vn/laptop-dell-inspiron-15-3520-5124blk-gj8w7.html
 Laptop Gigabyte G6 KF-H3VN853SH ,27990000.0,"Loại card đồ họa: RTX 4060 8GB GDDR6, Dung lượng RAM: 16GB, Loại RAM: DDR5 4800MHz, Số khe ram: 2 khe (2x 8GB, hỗ trợ tối đa 64GB), Ổ cứng: ['512GB SSD M.2 NVMe', 'còn 1 khe M2 trống'], Kích thước màn hình: 16 inches, Công nghệ màn hình: Chống chói, 65% sRGB, Pin: 54 Wh , Pin liền, Hệ điều hành: Windows 11 Home SL, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i7-13620H (24MB Cache, 2.4 GHz up to 4.9 GHz, 10 lõi / 16 luồng), Cổng giao tiếp: ['1 x HDMI', '1 x mini DisplayPort', '2 x USB Type C', '1 x USB 3.2', '1 x USB 2.0', '1 x Thẻ SD', '2 x Jack cắm tai nghe', '1 x RJ-45 LAN port', '1 x DC-in jack']",https://cellphones.com.vn/laptop-gigabyte-g6-kf-h3vn853sh.html
 Laptop Dell Inspiron 15 3520 ,16490000.0,"Loại card đồ họa: Intel Iris Xe Graphics, Dung lượng RAM: 16GB, Loại RAM: DDR4 2666MHz, Số khe ram: 2 x 8GB, Ổ cứng: 512GB SSD PCIe (M.2 2230) - combo M.2 2230/2280, Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Màn hình chống chói, Pin: 3 Cell Int (41Wh), Hệ điều hành: Windows 11 Home Single Language 64-bit + Office Home & Student 2021, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-1235U (10 cores) - Max Turbo Frequency: 4.40 GHz, Cổng giao tiếp: ['1 x USB 2.0 Type-A', ' 2 x USB 3.2 Gen 1 Type-A', ' 1 x HDMI', ' 1 x Headphone/ Microphone combo audio jack', ' 1 x SATA 3']",https://cellphones.com.vn/laptop-dell-inspiron-15-3520-25p2312.html
 Laptop Huawei Matebook D15  ,10990000.0,"Loại card đồ họa: AMD Radeon Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4 Onboard, Ổ cứng: 512GB SSD M.2 PCIe Gen 3.0, Kích thước màn hình: 15.6 inches, Công nghệ màn hình: Độ sáng 250 nits, Pin: 42Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['1x USB-C', ' 1x USB 3.2 Gen1', ' 2x USB 2.0', ' 1x HDMI', ' 1x Combo Audio 3.5mm jack']",https://cellphones.com.vn/laptop-huawei-matebook-d15-r7-5700u.html
 Laptop Gigabyte MF F2VN333SH ,19990000.0,"Loại card đồ họa: ['Nvidia Geforce RTX 4050 4GB GDDR6', 'Intel Iris Xe Graphics '], Dung lượng RAM: 8GB, Loại RAM: DDR4-3200Mhz, Số khe ram: 1 khe ram 8GB + 1 khe trống, Ổ cứng: ['512GB SSD M.2 PCIE G4X4', 'Còn trống 1 khe SSD M.2'], Kích thước màn hình: 15.6 inches, Pin: 4 Cell 54Whrs, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: [], Loại CPU: Intel Core i5-12450H 3.3GHz up to 4.4GHz, 8 nhân 12 luồng, 12MB Cache, Cổng giao tiếp: ['2x USB3.2 Gen2 (Type-C)', '1x USB 2.0 (Type-A)', '1x USB3.2 Gen1 (Type-A) ', '1x Mini DisplayPort 1.4', ' 1x HDMI I™ Output port (with HDCP)', '1x 2-in-1 Audio Jack(Headphone / Microphone)', '1x Microphone jack', '1x RJ-45 LAN port', '1x DC-in Jack', '1x ']",https://cellphones.com.vn/laptop-gigabyte-g5-mf-f2vn333sh.html
 Laptop Vaio FE 14 VWNC51427-BL ,13990000.0,"Loại card đồ họa: Intel Iris Xe Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4, Ổ cứng: 512 GB, Kích thước màn hình: 14.1 inches, Pin: 55 Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Cổng giao tiếp: ['1x RJ45 (Gigabit)', ' 1x HDMI', ' 2x USB Type-A (USB 3.1 / USB 3.2 Gen 1)', ' 1x USB Type-A (USB 2.0)', ' 1 x USB-C (Không xác định)']",https://cellphones.com.vn/laptop-vaio-fe-14-vwnc51427-bl.html
 Laptop Dell Inspiron 15 3520 6HD73 ,17990000.0,"Loại card đồ họa: Intel Iris Xe Graphics, Dung lượng RAM: 16GB, Loại RAM: DDR4, Số khe ram: 2 khe - tối đa 32GB, Ổ cứng: 512 GB - 1 khe tối đa 1TB, Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ phủ màu NTSC 45% ', 'Màn hình chống chói'], Pin: 41Wh , 3Cell, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i7-1255U (thế hệ thứ 12 / 10 nhân 12 luồng / 4.70 GHz, 12MB), Cổng giao tiếp: ['1x Đầu nối nguồn', ' 1x HDMI 1.4', ' 2x USB 3.2 Gen 1', ' 1x Khe cắm thẻ SD', ' 1x USB 2.0', ' 1x Cổng tai nghe']",https://cellphones.com.vn/laptop-dell-inspiron-15-3520-6hd73.html
 Laptop HP 15S-FQ5231TU 8U241PA ,10490000.0,"Loại card đồ họa: Intel UHD Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4 3200, Ổ cứng: 256GB M.2 NVMe PCIe, Kích thước màn hình: 15.6 inches, Pin: 3 cell, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: [], Loại CPU: Core i3 1215U 1.2GHz, Turbo tối đa 4.4ghz (6 nhân, 8 luồng), Cổng giao tiếp: ['1 USB Type-C 5Gbps signaling rate (chỉ hỗ trợ truyền dữ liệu, không hỗ trợ sạc hay xuất hình ảnh)', '2 USB Type-A 5Gbps', ' 1 AC smart pin', '1 HDMI 1.4b', '1 headphone/microphone combo']",https://cellphones.com.vn/laptop-hp-15s-fq5231tu-8u241pa.html
 Laptop Gigabyte G5 MF5-52VN383SH ,21390000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4050 6 GB GDDR6, Dung lượng RAM: 8GB, Loại RAM: DDR5 4800MHz, Số khe ram: 2 khe (Nâng cấp tối đa 64GB), Ổ cứng: 512GB SSD NVMe M.2 PCIe Gen 4 x 4 (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB), Kích thước màn hình: 15.6 inches, Pin: 54Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-13500H (Up to 4.7 GHz, 12 lõi / 16 luồng), Cổng giao tiếp: ['1 x USB 2.0 (Type-A) ', ' 1 x USB 3.2 Gen1 (Type-A)', ' 2 x USB 3.2 Gen2 (Type-C)', ' 1 x Mini DP 1.4', ' 1 x HDMI (with HDCP)', ' 1 x 2-in-1 Audio Jack(Headphone / Microphone)', ' 1 x Microphone jack', ' 1 x RJ-45 LAN port', ' 1 x DC-in Jack', ' 1 x Đầu ']",https://cellphones.com.vn/laptop-gigabyte-g5-mf5-52vn383sh.html
 Laptop Gigabyte G6 MF-H2VN854KH ,25990000.0,"Loại card đồ họa: NVIDIA GeForce RTX 4050 6GB GDDR6 Boost Clock 2010MHz / Maximum Graphics Power 75W, Dung lượng RAM: 16GB, Loại RAM: DDR5-4800, Số khe ram: 2 khe (8GB + 8GB), Ổ cứng: 1 TB M.2 2280 x 2 (PCIe Gen3x4*1 , PCIe Gen4x4*1 ), Kích thước màn hình: 16 inches, Pin: Lithium-Ion 54Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: [], Loại CPU: Intel Core i7-13620H 4.9 GHz (24MB Cache, up to 4.9 GHz, 6 P-cores and 4 E- cores), Cổng giao tiếp: ['1 x USB-A 2.0', ' 1 x USB-A 3.2 Gen 1', ' 2 x USB-C 3.2 Gen 2', ' 1 x Mini DP 1.4', ' 1 x HDMI (with HDCP)', ' 1 x 2-in-1 Audio Jack (Headphone / Microphone)', ' 1 x Microphone Jack', ' 1 x RJ-45 LAN', ' 1 x DC-in jack', ' 1 x Đầu đọc thẻ MicroSD']",https://cellphones.com.vn/laptop-gigabyte-g6-mf-h2vn854kh.html
 Laptop Gigabyte G5 KF5-53VN353SH ,24290000.0,"Loại card đồ họa: NVIDIA Geforce RTX 4060 8GB GDDR6, Dung lượng RAM: 16GB, Loại RAM: DDR5 4800Mhz, Số khe ram: 2 khe (2x 8GB, nâng cấp tối đa 64GB), Ổ cứng: 512GB SSD PCIe Gen4x4 Slot (1 khe PCIe 3.0), Kích thước màn hình: 15.6 inches, Pin: 54WHrs, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-13500H (12 lõi/ 16 luồng, 4.70 GHz, 18 MB), Cổng giao tiếp: ['1x USB 2.0 (Type-A)', ' 1x USB3.2 Gen1 (Type-A)', ' 2x USB3.2 Gen2 (Type-C)', ' 1x Mini DisplayPort 1.4', ' 1x Cổng ra HDMI I (with HDCP)', ' 1x Audio combo jack', ' 1x Microphone jack', ' 1x Đầu đọc thẻ SD']",https://cellphones.com.vn/laptop-gigabyte-g5-kf5-53vn353sh.html
 Laptop LG Gram 2023 14Z90RS-G.AH54A5 ,27990000.0,"Loại card đồ họa: Intel Iris Xe Graphics, Dung lượng RAM: 16GB, Loại RAM: LPDDR5 6000MHz, Ổ cứng: 512GB SSD NVMe Gen 4 (1 khe cắm SSD M.2 trống), Kích thước màn hình: 14 inches, Công nghệ màn hình: ['Màn hình chống chói', ' Độ sáng 400 nits', ' Tần số quét 60Hz', ' Độ phủ màu DCI-P3 100%', ' Thời gian phản hồi 0.2ms'], Pin: 72 Wh Li-Ion, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 2880 x 1800 pixels, Cổng giao tiếp: ['1x Jack cắm tai nghe', '1x USB 4 Gen3x2 Type C', ' 1x DC-in', '2x USB 3.2 Gen2x1']",https://cellphones.com.vn/laptop-lg-gram-2023-14z90rs-g-ah54a5.html
 MacBook Pro 16 M3 Max 128GB - 8TB 2023 | Chính hãng Apple Việt Nam ,182490000.0,"Loại card đồ họa: ['40 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 128GB, Ổ cứng: 8TB, Kích thước màn hình: 16.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: Pin Li-Po 72,4 watt-giờ, Hệ điều hành: macOS, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Max 16 nhân, Cổng giao tiếp: ['Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-16-inch-m3-max-128gb-8tb-2023.html
 MacBook Pro 14 M3 Pro 2023 (11 CPU - 14 GPU 36GB 1TB) Sạc 70W | Chính hãng Apple Việt Nam ,64990000.0,"Loại card đồ họa: ['GPU 14 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 36GB, Ổ cứng: 1TB, Kích thước màn hình: 14.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: ['Thời gian xem phim trên ứng dụng Apple TV lên đến 18 giờ', 'Pin Li-Po 72,4 watt-giờ'], Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Pro 11 nhân, Cổng giao tiếp: ['Hai cổng Thunderbolt / USB 4 (USB-C)', 'Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI Cổng HDMI', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-2023-36gb-1tb-sac-70w.html
 Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 1TB) | Chính hãng Apple Việt Nam ,29990000.0,"Loại card đồ họa: ['10 nhận GPU', '16 nhân Neural Engine'], Dung lượng RAM: 16GB, Loại RAM: 16GB, Ổ cứng: 1TB SSD, Công nghệ màn hình: ['Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng Thunderbolt', 'Xuất hình ảnh 4K qua cổng HDMI'], Hệ điều hành: macOS Big Sur, Loại CPU: Apple M2 8 nhân , Cổng giao tiếp: Jack 3.5mm, cổng HDMI, 2 cổng USB-A, Cổng Ethernet, 2 cổng Thunderbolt 4",https://cellphones.com.vn/mac-mini-m2-2023-16gb-1tb.html
 Laptop Masstel E140 Celeron ,3590000.0,"Loại card đồ họa: Intel UHD, Dung lượng RAM: 4GB, Loại RAM: DDR4, Ổ cứng: SSD 128 GB, Kích thước màn hình: 14 inches, Công nghệ màn hình: Độ sáng 250 nits , Pin: 37 Wh, Hệ điều hành: Windows 10 Pro, Độ phân giải màn hình: 1366 x 768 pixels, Loại CPU: Intel Celeron N4120 1.1 Ghz (upto 2.6 GHz , 4 lõi / 4 luồng), Cổng giao tiếp: ['HDMI 1 ', ' USB 3.0 2 ', ' Jack 3.5 mm 1']",https://cellphones.com.vn/laptop-masstel-e140.html
 Laptop Dell Inspiron 15 3520-5810BLK 102F0 ,12990000.0,"Loại card đồ họa: Intel Iris Xe Graphics, Dung lượng RAM: 8GB, Loại RAM: DDR4 2666 MHz, Số khe ram: 2 khe SODIMM (nâng cấp tối đa 16GB), Ổ cứng: 256 GB , Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ sáng 250 nits', ' Độ phủ màu NTSC 45%', ' Màn hình chống chói'], Pin: lithium-polymer, Hệ điều hành: Windows 11, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-1155G7 (15 W, 4 lõi / 8 luồng, 2.50 GHz to 4.50 GHz, 8 MB), Cổng giao tiếp: ['1x Đầu nối nguồn ', ' 1x HDMI 1.4 ', ' 2x USB 3.2 Gen 1', ' 1x Khe cắm thẻ SD', ' 1x USB 2.0', ' 1x Cổng tai nghe']",https://cellphones.com.vn/laptop-dell-inspiron-15-3520-5810blk-102f0.html
 Laptop Gigabyte G5 KF-E3PH333SH ,21990000.0,"Loại card đồ họa: NVidia Geforce RTX 4060 8GB GDDR6 + Intel Iris Xe Graphics , Dung lượng RAM: 8GB, Loại RAM: DDR4-3200Mhz, Số khe ram: 2 khe (Nâng cấp tối đa 64GB), Ổ cứng: 512GB SSD M.2 PCIE G4X4 (2 khe M.2, Còn trống 1 khe SSD M.2 PCIE G3x4), Kích thước màn hình: 15.6 inches, Công nghệ màn hình: ['Độ phủ màu 45% NTSC ', ' Viền mỏng'], Pin: Lithium-Ion 54Wh, Hệ điều hành: Windows 11 Home, Độ phân giải màn hình: 1920 x 1080 pixels (FullHD), Loại CPU: Intel Core i5-12500H (2.5GHz~4.5GHz, 12 lõi / 16 luồng (4P + 8E), 18 MB Intel Smart Cache) , Cổng giao tiếp: ['1x USB 2.0 (Type-A) ', ' 1x USB3.2 Gen1 (Type-A)', ' 2x USB3.2 Gen2 (Type-C)', ' 1x Mini DisplayPort 1.4', ' 1x HDMI I Output port (with HDCP)', ' 1 x 2-in-1 Audio Jack(Headphone / Microphone)', ' 1x Microphone jack', ' 1x RJ-45 LAN port', ' 1x DC-in Jack']",https://cellphones.com.vn/laptop-gigabyte-g5-kf-e3ph333sh.html
 MacBook Pro 14 M3 Pro 11 CPU - 14 GPU 18GB - 2TB | Chính hãng Apple Việt Nam ,64990000.0,"Loại card đồ họa: ['14 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 18GB, Ổ cứng: 2TB, Kích thước màn hình: 14.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: 70Wh, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Pro 11 nhân, Cổng giao tiếp: ['Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI Cổng HDMI', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-2023-18gb-2tb.html
 MacBook Pro 16 inch M2 Max 64GB 2023 (12CPU - 38 GPU - 64GB - 1TB) ,105990000.0,"Loại card đồ họa: 38 nhân GPU, Dung lượng RAM: 64GB, Số khe ram: Không hỗ trợ nâng cấp, Ổ cứng: 1TB SSD, Kích thước màn hình: 16 inches, Công nghệ màn hình: ['Tần số quét 120Hz', 'Công nghệ Liquid Retina, Mini LED, XDR', '1 tỷ màu'], Hệ điều hành: MacOS, Độ phân giải màn hình: 3456 x 2234 pixels , Loại CPU: Apple M2 Max 12 nhân, Cổng giao tiếp: ['1x Headphone jack ', ' 1x MagSafe ', ' 1x HDMI ', ' 1x Thunderbolt 4 ', ' 1x SDXC']",https://cellphones.com.vn/macbook-pro-16-inch-m2-max-64gb-2023.html
 MacBook Pro 14 M3 Pro 128GB - 8TB | Chính hãng Apple Việt Nam ,194990000.0,"Loại card đồ họa: ['40 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 128GB, Ổ cứng: 8TB, Kích thước màn hình: 14.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: Pin Li-Po 72,4 watt-giờ, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Pro 16 nhân, Cổng giao tiếp: ['Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-128gb-8tb.html
 Mac mini M2 Pro 2023 (10 CPU - 16 GPU - 32GB - 1TB) | Chính hãng Apple Việt Nam ,46990000.0,"Loại card đồ họa: 16 nhân GPU, Dung lượng RAM: 32GB, Ổ cứng: 1TB, Công nghệ màn hình: ['Xuất hình ảnh 6K 60hz qua cổng Thunderbolt', 'Xuất hình ảnh 4K qua cổng HDMI'], Hệ điều hành: macOS, Loại CPU: Apple M2 Pro 10 nhân, Cổng giao tiếp: ['4 x Thunderbolt 4', '2 x USB‑A ports', 'HDMI', 'Wi‑Fi 6E', 'Cổng Gigabit Ethernet', 'Cổng 3.5mm']",https://cellphones.com.vn/mac-mini-m2-pro-32gb-1tb-2023.html
 MacBook Air M3 13 inch 2024 8GB - 256GB | Chính hãng Apple Việt Nam ,27990000.0,"Loại card đồ họa: GPU 10 Lõi, Dung lượng RAM: 8GB, Ổ cứng: 256GB SSD, Kích thước màn hình: 13.6 inches, Công nghệ màn hình: True Tone, Hệ điều hành: MacOS, Loại CPU: ['CPU Apple M3 8 Lõi', 'Neural Engine 16 lõi'], Cổng giao tiếp: ['Cổng sạc MagSafe 3', 'Hai cổng Thunderbolt / USB 4']",https://cellphones.com.vn/macbook-air-m3-13-inch-2024-8cpu-10gpu.html
 MacBook Air M3 15 inch 2024 8CPU 10GPU 16GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam ,42990000.0,"Loại card đồ họa: GPU 10 lõi, Dung lượng RAM: 16GB, Ổ cứng: 512GB SSD, Kích thước màn hình: 15.3 inches, Công nghệ màn hình: True Tone, Hệ điều hành: MacOS, Loại CPU: ['CPU Apple M3 8 Lõi', 'Neural Engine 16 lõi'], Cổng giao tiếp: ['Cổng sạc MagSafe 3', 'Hai cổng Thunderbolt / USB 4']",https://cellphones.com.vn/macbook-air-15-inch-m3-16gb-512gb-2024-sac-70w.html
 MacBook Air M3 13 inch 2024 8CPU 10GPU 16GB 512GB | Chính hãng Apple Việt Nam ,37990000.0,"Loại card đồ họa: GPU 10 Lõi, Dung lượng RAM: 16GB, Ổ cứng: 512GB SSD, Kích thước màn hình: 13.6 inches, Công nghệ màn hình: True Tone, Hệ điều hành: MacOS, Cổng giao tiếp: ['Cổng sạc MagSafe 3', 'Hai cổng Thunderbolt / USB 4']",https://cellphones.com.vn/macbook-air-m3-13-inch-2024-16gb-512gb-sac-70w.html
 iMac M3 24 inch 16GB 512GB | Chính hãng Apple Việt Nam ,51990000.0,"Loại card đồ họa: GPU lên đến 10 lõi, Dung lượng RAM: 16GB, Ổ cứng: 512GB, Kích thước màn hình: 24 inches, Công nghệ màn hình: ['Độ sáng 500 nit', 'Dải màu rộng (P3)', 'True Tone'], Hệ điều hành: macOS, Độ phân giải màn hình: 4480 x 2520 (4.5K), Loại CPU: ['Apple M3 8 lõi với 4 lõi hiệu năng và 4 lõi tiết kiệm điện', 'Neural Engine 16 lõi'], Cổng giao tiếp: ['DisplayPort', 'Thunderbolt 3 (lên đến 40Gb/s)', 'USB 4 (lên đến 40Gb/s)', 'USB 3.1 Gen 2 (lên đến 10Gb/s)', 'Hỗ trợ Thunderbolt 2, HDMI, DVI và VGA sử dụng bộ tiếp hợp (được bán riêng)']",https://cellphones.com.vn/imac-m3-2023-24-inch-16gb-512gb.html
 MacBook Pro 14 M3 Pro 36GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam ,59490000.0,"Loại card đồ họa: ['14 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 36GB, Ổ cứng: 512GB, Kích thước màn hình: 14.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: Pin Li-Po 72,4 watt-giờ, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Pro 11 nhân với 5 lõi hiệu năng và 6 lõi tiết kiệm điện, Cổng giao tiếp: ['Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-36gb-512gb-sac-70w.html
 MacBook Air M2 2022 16GB 512GB Sạc 35W I Chính hãng Apple Việt Nam ,33590000.0,"Loại card đồ họa: 10 nhân GPU, 16 nhân Neural Engine, Dung lượng RAM: 16GB, Ổ cứng: 512GB, Kích thước màn hình: 13.6 inches, Công nghệ màn hình: ['Liquid Retina ', ' Độ sáng 500 nits'], Pin: 52,6 Wh, Hệ điều hành: MacOS, Độ phân giải màn hình: 2560 x 1664 pixels, Cổng giao tiếp: [' 2 x Thunderbolt 3', 'Jack tai nghe 3.5 mm', 'MagSafe 3']",https://cellphones.com.vn/macbook-air-m2-2022-16gb-512gb-sac-35w.html
 MacBook Pro 16 inch M3 Pro 2023 36GB 1TB | Chính hãng Apple Việt Nam ,78990000.0,"Loại card đồ họa: ['18 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 36GB, Ổ cứng: 1TB SSD, Kích thước màn hình: 16.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Hệ điều hành: MacOS, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Pro 12 nhân, Cổng giao tiếp: ['Hai cổng Thunderbolt / USB 4 (USB-C)', 'Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI Cổng HDMI', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-16-inch-m3-pro-2023-36gb-1tb.html
 MacBook Pro 14 inch M3 Max 96GB - 512GB Sạc 96W | Chính hãng Apple Việt Nam ,95990000.0,"Loại card đồ họa: ['30 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 96GB, Ổ cứng: 512GB, Kích thước màn hình: 14.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: Pin Li-Po 72,4 watt-giờ, Hệ điều hành: macOS, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Max 14 nhân, Cổng giao tiếp: ['Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI ', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-14-inch-m3-max-96gb-512gb-sac-96w.html
 MacBook Pro 14 M3 Max 36GB - 1TB | Chính hãng Apple Việt Nam ,77990000.0,"Loại card đồ họa: ['30 nhân', 'Neural Engine 16 nhân'], Dung lượng RAM: 36GB, Ổ cứng: 1TB, Kích thước màn hình: 14.2 inches, Công nghệ màn hình: ['Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hình', 'Độ sáng đỉnh 1600 nit (chỉ nội dung HDR)', 'True Tone', 'ProMotion '], Pin: 72.4Wh, Độ phân giải màn hình: 3024 x 1964 pixels , Loại CPU: Apple M3 Max 14 nhân, Cổng giao tiếp: ['Ba cổng Thunderbolt 4 (USB-C)', 'Cổng HDMI ', 'Khe thẻ nhớ SDXC', 'Jack 3.5mm']",https://cellphones.com.vn/macbook-pro-14-inch-m3-max-2023-36gb-1tb.html
